"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"RP23-389N20.3",1.16990662903792,-1.50622816763749,1.47609862524508,-1.02041160521196,0.307533292228616,0.449602611989293
"Vmn2r-ps133",1.29885814424466,-1.88506249331855,1.39139329061954,-1.35480205778425,0.175480630824479,0.291339215763853
"Tpsg1",1.8527828861363,2.35144873521726,1.29842088217875,1.81100655996192,0.0701398362237905,0.137677259371086
"Olfr239",1.48616848326212,1.92746155781321,0.906763663674964,2.12564931197344,0.0335324703913398,0.0730660248332783
"RP23-374I2.1",1.8700536984678,-0.745624868487339,0.827188866364049,-0.901396160909142,0.367377721894066,0.513350673502629
"Xlr3e-ps",1.88978779187957,-1.55718067481825,0.742941914922053,-2.09596557085035,0.0360852452138105,0.077800326879177
"RP23-75F12.1",1.66048783192282,-0.823797631202246,1.08814839646436,-0.757063681643932,0.449011711288182,0.593787946569321
"Rufy4",1.95792379760596,-1.02629471785045,1.39740271288888,-0.734430174197079,0.462686602206725,0.606036153166612
"RP23-264E23.1",1.96374421576995,-1.3041514710776,1.24007718410063,-1.05166959589168,0.292951165008095,0.433384687261628
"RP23-258M15.3",2.4501880018295,-3.76000507270757,0.909223728189937,-4.13540139366238,3.54334740882711e-05,0.000135923169515285
"Gm25220",1.28340595705258,0.819686734728451,1.17341512273695,0.698547955319135,0.484834578466189,0.626751759949291
"Olfr1249",1.70491800474174,2.84419637049587,1.70869520585828,1.66454283990762,0.0960039973714739,0.179284704479937
